Name,VoxCeleb2ID,VGGFace2,Gender,Set,Ethnicity
Robinson_Canó,id07468,n007467,m,dev,African American
Robson_Green,id07469,n007468,m,dev,Caucasian Latin
Rocco_DiSpirito,id07470,n007469,m,dev,Caucasian Latin
Rochelle_Aytes,id07471,n007470,f,dev,African American
Rocky_Elsom,id07473,n007472,m,dev,Caucasian Latin
Rocsi_Diaz,id07474,n007473,f,dev,Caucasian Latin
Rod_Stewart,id07477,n007476,m,dev,Caucasian Latin
Roddy_Piper,id07478,n007477,m,dev,Caucasian Latin
Rodrigo_Duterte,id07483,n007482,m,dev,East Asian
Rodrigo_Guirao_Díaz,id07484,n007483,m,dev,Caucasian Latin
Rodrigo_Santoro,id07489,n007488,m,dev,Caucasian Latin
Roger_Allam,id07491,n007490,m,dev,Caucasian Latin
Roger_Cicero,id07492,n007491,m,dev,Caucasian Latin
Roger_Donaldson,id07493,n007492,m,dev,Caucasian Latin
Roger_Federer,id07494,n007493,m,test,Caucasian Latin
Roger_Goodell,id07495,n007494,m,dev,Caucasian Latin
Roger_Gracie,id07496,n007495,m,dev,Caucasian Latin
Roger_Wicker,id07497,n007496,m,dev,Caucasian Latin
Rohit_Sharma,id07498,n007497,m,dev,Asian Indian
Roland_Jahn,id07500,n007499,m,dev,Caucasian Latin
Rolandas_Paksas,id07502,n007501,m,dev,Caucasian Latin
Rolando_McClain,id07506,n007505,m,dev,African American
Rolando_Villazón,id07507,n007506,m,dev,Caucasian Latin
Roma_Asrani,id07508,n007507,f,dev,Asian Indian
Roma_Maffia,id07510,n007509,m,dev,Caucasian Latin
Romain_Duris,id07511,n007510,m,dev,Caucasian Latin
Romain_Grosjean,id07512,n007511,m,dev,Caucasian Latin
Roman_Reigns,id07517,n007516,m,dev,Caucasian Latin
Romelu_Lukaku,id07519,n007518,m,dev,African American
Romeo_Santos,id07520,n007519,m,dev,Caucasian Latin
Romina_Mondello,id07522,n007521,f,dev,Caucasian Latin
Romy_Schneider,id07524,n007523,f,dev,Caucasian Latin
Ron-Robert_Zieler,id07525,n007531,m,dev,Caucasian Latin
RonReaco_Lee,id07526,n007532,m,dev,African American
Ron_Atkinson,id07527,n007524,m,dev,Caucasian Latin
Ron_Dennis,id07528,n007525,m,dev,Caucasian Latin
Ron_Dermer,id07529,n007526,m,dev,Caucasian Latin
Ron_Paul,id07531,n007528,m,dev,Caucasian Latin
Ron_Thal,id07532,n007529,m,dev,Caucasian Latin
Ron_Vlaar,id07533,n007530,m,dev,Caucasian Latin
Rona_Ambrose,id07534,n007533,f,dev,Caucasian Latin
Ronald_Plasterk,id07535,n007534,m,dev,Caucasian Latin
Ronald_Pofalla,id07536,n007535,m,dev,Caucasian Latin
Ronan_Farrow,id07537,n007536,m,dev,Caucasian Latin
Ronan_OGara,id07538,n007537,m,dev,Caucasian Latin
Ronit_Elkabetz,id07539,n007538,f,dev,Caucasian Latin
Ronit_Roy,id07540,n007539,m,dev,Caucasian Latin
Ronn_Moss,id07541,n007540,m,dev,Caucasian Latin
Ronnie_Coleman,id07543,n007542,m,dev,African American
Ronnie_OSullivan,id07545,n007544,m,dev,Caucasian Latin
Ronnie_Ortiz-Magro,id07546,n007545,m,dev,Caucasian Latin
Ronnie_Wood,id07547,n007546,m,dev,Caucasian Latin
Ronny_Rockel,id07548,n007547,m,dev,Caucasian Latin
Roop_Kumar_Rathod,id07549,n007548,m,dev,Asian Indian
Roque_Santa_Cruz,id07550,n007549,m,dev,Caucasian Latin
Rory_Best,id07551,n007550,m,dev,Caucasian Latin
Rory_Culkin,id07552,n007551,m,dev,Caucasian Latin
Rory_MacDonald,id07553,n007552,m,dev,Caucasian Latin
Rory_McIlroy,id07554,n007553,m,dev,Caucasian Latin
Rory_Sloane,id07555,n007554,m,dev,Caucasian Latin
Rory_Stewart,id07556,n007555,m,dev,Caucasian Latin
Rosa_Mendes,id07558,n007557,f,dev,Caucasian Latin
Rosamund_Pike,id07560,n007559,f,dev,Caucasian Latin
Rosanna_Scotto,id07561,n007560,f,dev,Caucasian Latin
Rosanne_Cash,id07562,n007561,f,dev,Caucasian Latin
Rose_Byrne,id07564,n007563,f,dev,Caucasian Latin
Rose_McGowan,id07565,n007564,f,dev,Caucasian Latin
Roseanne_Barr,id07566,n007565,f,dev,Caucasian Latin
Roselyn_Sánchez,id07567,n007566,f,dev,Caucasian Latin
Roselyne_Bachelot,id07568,n007567,f,dev,Caucasian Latin
Rosemarie_DeWitt,id07569,n007568,f,dev,Caucasian Latin
Roshni_Chopra,id07570,n007569,f,dev,Caucasian Latin
Roshumba_Williams,id07571,n007570,f,dev,African American
Rosi_Mittermaier,id07572,n007571,f,dev,Caucasian Latin
Rosie_ODonnell,id07574,n007573,f,dev,Caucasian Latin
Rosie_Perez,id07575,n007574,f,dev,East Asian
Ross_Antony,id07576,n007575,m,dev,Caucasian Latin
Ross_Brawn,id07577,n007576,m,dev,Caucasian Latin
Ross_Mathews,id07578,n007577,m,dev,Caucasian Latin
Ross_Noble,id07579,n007578,m,dev,Caucasian Latin
Rossy_de_Palma,id07580,n007579,f,dev,Caucasian Latin
Rouwaida_Attieh,id07581,n007580,f,dev,Asian Indian
Rowan_Williams,id07582,n007581,m,dev,Caucasian Latin
Roxanne_Pallett,id07583,n007582,f,dev,Caucasian Latin
Roy_Blunt,id07585,n007584,m,dev,Caucasian Latin
Roy_Horn,id07586,n007585,m,dev,Caucasian Latin
Roy_Jones_Jr.,id07587,n007586,m,dev,African American
Roy_Keane,id07588,n007587,m,dev,Caucasian Latin
Roy_Oswalt,id07589,n007588,m,dev,Caucasian Latin
Royler_Gracie,id07590,n007589,m,dev,Caucasian Latin
Rozalia_Mancewicz,id07591,n007590,f,dev,Caucasian Latin
Rozanna_Purcell,id07592,n007591,f,dev,Caucasian Latin
Rozonda_Thomas,id07593,n007592,f,dev,African American
Rubina_Dilaik,id07598,n007597,f,dev,Asian Indian
Ruby_Lin,id07599,n007598,f,dev,East Asian
Ruby_Wax,id07600,n007599,f,dev,Caucasian Latin
Ruffa_Gutierrez,id07611,n007610,f,dev,East Asian
Rui_En,id07612,n007611,f,dev,East Asian
Rula_Jebreal,id07613,n007612,f,dev,Caucasian Latin
Rulon_Gardner,id07614,n007613,m,dev,Caucasian Latin
Runa_Laila,id07615,n007614,f,dev,Asian Indian
Rupert_Everett,id07616,n007615,m,dev,Caucasian Latin
Rupert_Grint,id07617,n007616,m,dev,Caucasian Latin
Rupert_Stadler,id07618,n007617,m,dev,Caucasian Latin
Russell_Brand,id07620,n007619,m,test,Caucasian Latin
Russell_Crowe,id07621,n007620,m,test,Caucasian Latin
Russell_Howard,id07622,n007621,m,dev,Caucasian Latin
Russell_Means,id07623,n007622,m,dev,Caucasian Latin
Russell_Simmons,id07624,n007623,m,dev,African American
Russell_Slade,id07625,n007624,m,dev,Caucasian Latin
Russell_Teibert,id07626,n007625,m,dev,Caucasian Latin
Russell_Watson,id07627,n007626,m,dev,Caucasian Latin
Russell_Westbrook,id07628,n007627,m,dev,African American
Ruth_Langsford,id07630,n007629,f,dev,Caucasian Latin
Ruth_Lorenzo,id07631,n007630,f,dev,Caucasian Latin
Ryan_Bertrand,id07635,n007634,m,dev,Caucasian Latin
Ryan_Bingham,id07636,n007635,m,dev,Caucasian Latin
Ryan_Cabrera,id07637,n007636,m,dev,Caucasian Latin
Ryan_Cochrane,id07638,n007637,m,dev,Caucasian Latin
Ryan_Dunn,id07639,n007638,m,dev,Caucasian Latin
Ryan_Giggs,id07640,n007639,m,dev,Caucasian Latin
Ryan_Gosling,id07641,n007640,m,dev,Caucasian Latin
Ryan_Leslie,id07642,n007641,m,dev,African American
Ryan_Lochte,id07643,n007642,m,dev,Caucasian Latin
Ryan_McDonagh,id07644,n007643,m,dev,Caucasian Latin
Ryan_Newman,id07646,n007645,f,dev,Caucasian Latin
Ryan_Peake,id07647,n007646,m,dev,Caucasian Latin
Ryan_Seacrest,id07648,n007647,m,dev,Caucasian Latin
Ryan_Sidebottom,id07649,n007648,m,dev,Caucasian Latin
Ryne_Sandberg,id07652,n007651,m,dev,Caucasian Latin
Ryszard_Czarnecki,id07656,n007655,m,dev,Caucasian Latin
Rytmus,id07658,n007657,m,dev,Caucasian Latin
Rémi_Garde,id07660,n007659,m,dev,Caucasian Latin
Róisín_Murphy,id07661,n007660,f,dev,Caucasian Latin
Rüdiger_Grube,id07662,n007661,m,dev,Caucasian Latin
S._E._Cupp,id07663,n007662,f,test,Caucasian Latin
S._S._Rajamouli,id07664,n007663,m,dev,Caucasian Latin
Saad_Hariri,id07666,n007665,m,dev,Caucasian Latin
Sabina_Classen,id07669,n007668,f,dev,Caucasian Latin
Sabine_Leutheusser-Schnarrenberger,id07670,n007669,f,dev,Caucasian Latin
Sabine_Lisicki,id07671,n007670,f,dev,Caucasian Latin
Sabitha_Indra_Reddy,id07672,n007671,f,dev,Asian Indian
Sabri_Lamouchi,id07673,n007672,m,dev,Caucasian Latin
Sabrina_Ouazani,id07675,n007674,f,dev,Caucasian Latin
Sacha_Parkinson,id07678,n007677,f,dev,Caucasian Latin
Sacinandana_Swami,id07679,n007678,m,dev,Asian Indian
Sadie_Frost,id07680,n007679,f,dev,Caucasian Latin
Saeed_Ajmal,id07681,n007680,m,dev,Asian Indian
Safet_Sušić,id07682,n007681,m,dev,Caucasian Latin
Saffron_Burrows,id07683,n007682,f,dev,Caucasian Latin
Sahra_Wagenknecht,id07685,n007684,f,dev,Caucasian Latin
Sai_Tamhankar,id07686,n007685,f,dev,Asian Indian
Saige_Ryan_Campbell,id07688,n007687,f,dev,East Asian
Saina_Nehwal,id07689,n007688,f,dev,Caucasian Latin
Saku_Koivu,id07691,n007690,m,dev,Caucasian Latin
Sally_Farmiloe,id07692,n007691,f,dev,Caucasian Latin
Sally_Fitzgibbons,id07693,n007692,f,dev,Caucasian Latin
Sally_Nugent,id07694,n007693,f,dev,Caucasian Latin
Sally_Pressman,id07695,n007694,f,dev,Caucasian Latin
Salomon_Kalou,id07696,n007695,m,dev,African American
Saloni_Aswani,id07697,n007696,f,dev,Asian Indian
Salvador_Sánchez_Cerén,id07700,n007699,m,dev,Caucasian Latin
Salvatore_Adamo,id07701,n007700,m,dev,Caucasian Latin
Salvatore_Sirigu,id07702,n007701,m,dev,Caucasian Latin
Sam_Allardyce,id07703,n007702,m,dev,Caucasian Latin
Sam_Attwater,id07704,n007703,m,dev,Caucasian Latin
Sam_Brownback,id07705,n007704,m,dev,Caucasian Latin
Sam_Burgess,id07706,n007705,m,dev,Caucasian Latin
Sam_Champion,id07707,n007706,m,dev,Caucasian Latin
Sam_Claflin,id07708,n007707,m,dev,Caucasian Latin
Sam_Nazarian,id07711,n007710,m,dev,Caucasian Latin
Sam_Rockwell,id07713,n007712,m,dev,Caucasian Latin
Sam_Sorbo,id07714,n007713,m,dev,Caucasian Latin
Sam_Thaiday,id07715,n007714,m,dev,Caucasian Latin
Sam_Tomkins,id07716,n007715,m,dev,Caucasian Latin
Sam_Warburton,id07717,n007716,m,dev,Caucasian Latin
Sam_Zell,id07719,n007718,m,dev,Caucasian Latin
Samantha_Cristoforetti,id07720,n007719,f,dev,Caucasian Latin
Samantha_Droke,id07721,n007720,f,dev,Caucasian Latin
Samantha_Fox,id07723,n007722,f,dev,Caucasian Latin
Samantha_Mumba,id07724,n007723,f,dev,African American
Samantha_Peszek,id07725,n007724,f,dev,Caucasian Latin
Samantha_Power,id07726,n007725,f,dev,Caucasian Latin
Samantha_Ruth_Prabhu,id07727,n007726,f,dev,Asian Indian
Samantha_Stosur,id07728,n007727,f,dev,Caucasian Latin
Sameer_Dattani,id07730,n007729,m,dev,Asian Indian
Sami_Hyypiä,id07732,n007731,m,dev,Caucasian Latin
Sami_Khedira,id07733,n007732,m,dev,Caucasian Latin
Sami_Lukis,id07734,n007733,f,dev,Caucasian Latin
Sami_Yusuf,id07735,n007734,m,dev,Caucasian Latin
Samia_Ghadie,id07736,n007735,f,dev,Caucasian Latin
Samir_Nasri,id07737,n007736,m,dev,Caucasian Latin
Samir_Soni,id07738,n007737,m,dev,Asian Indian
Sammi_Cheng,id07739,n007738,m,dev,East Asian
Sammy_Adams,id07740,n007739,m,dev,Caucasian Latin
Sammy_Hagar,id07741,n007740,m,dev,Caucasian Latin
Sammy_Winward,id07742,n007741,f,dev,Caucasian Latin
Samu_Haber,id07744,n007743,m,dev,Caucasian Latin
Samuel_Etoo,id07745,n007744,m,dev,African American
Samuli_Edelmann,id07747,n007746,m,dev,Caucasian Latin
Samvrutha_Sunil,id07748,n007747,f,dev,Asian Indian
Samy_Naceri,id07749,n007748,m,dev,Caucasian Latin
Sana_Khan,id07750,n007749,f,dev,Asian Indian
Sanaya_Irani,id07751,n007750,f,dev,Asian Indian
Sandeepa_Dhar,id07752,n007751,f,dev,Asian Indian
Sandra_Echeverría,id07753,n007752,f,dev,Caucasian Latin
Sandra_Lee,id07755,n007754,f,dev,Caucasian Latin
Sandra_Maischberger,id07756,n007755,f,dev,Caucasian Latin
Sandra_Perković,id07758,n007757,f,dev,Caucasian Latin
Sandra_Sully,id07759,n007758,f,dev,Caucasian Latin
Sandrine_Corman,id07760,n007759,f,dev,Caucasian Latin
Sandro_Rosell,id07761,n007760,m,dev,Caucasian Latin
Sandy_Leah_Lima,id07764,n007763,f,dev,Caucasian Latin
Sanjay_Dutt,id07768,n007767,m,dev,Asian Indian
Sanjjanaa,id07769,n007768,f,dev,Asian Indian
Sanna_Bråding,id07770,n007769,f,dev,Caucasian Latin
Sanna_Nielsen,id07771,n007770,f,dev,Caucasian Latin
Santi_Cazorla,id07773,n007772,m,dev,Caucasian Latin
Santiago_Giraldo,id07774,n007773,m,dev,Caucasian Latin
Santino_Marella,id07775,n007774,m,dev,Caucasian Latin
Sanya_Richards-Ross,id07776,n007775,f,dev,African American
Sara_Errani,id07780,n007779,f,dev,Caucasian Latin
Sarah-Jane_Crawford,id07783,n007795,f,dev,African American
Sarah_Cawood,id07785,n007783,f,dev,Caucasian Latin
Sarah_Hadland,id07786,n007784,f,dev,Caucasian Latin
Saranya_Mohan,id07798,n007797,f,dev,Asian Indian
Sarimah_Ibrahim,id07799,n007798,f,dev,East Asian
Sascha_Lobo,id07800,n007799,m,dev,Caucasian Latin
Sascha_Riether,id07801,n007800,m,dev,Caucasian Latin
Sasha_Alexander,id07802,n007801,f,test,Caucasian Latin
Sasha_Allen,id07803,n007802,f,dev,African American
Sasha_Roiz,id07805,n007804,m,dev,Caucasian Latin
Sasha_Vujačić,id07807,n007806,m,dev,Caucasian Latin
Saskia_Sassen,id07809,n007808,f,dev,Caucasian Latin
Sathyaraj,id07811,n007810,m,dev,Asian Indian
Satoru_Iwata,id07812,n007811,m,dev,East Asian
Savannah_Guthrie,id07814,n007813,f,dev,Caucasian Latin
Sayali_Bhagat,id07816,n007815,f,dev,Asian Indian
Sazzy_Falak,id07818,n007817,f,dev,Caucasian Latin
Saïd_Taghmaoui,id07819,n007818,m,dev,Caucasian Latin
Saúl_Lisazo,id07820,n007819,m,dev,Caucasian Latin
Scoop_Jardine,id07824,n007823,m,dev,African American
Scoot_McNairy,id07825,n007824,m,dev,Caucasian Latin
Scott_Brooks,id07826,n007825,m,dev,Caucasian Latin
Scott_Caan,id07827,n007826,m,dev,Caucasian Latin
Scott_Clifton,id07828,n007827,m,dev,Caucasian Latin
Scott_Eastwood,id07829,n007828,m,dev,Caucasian Latin
Scott_Foley,id07831,n007830,m,dev,Caucasian Latin
Scott_Hartnell,id07832,n007831,m,dev,Caucasian Latin
Scott_Parker,id07833,n007832,m,dev,Caucasian Latin
Scott_Quigg,id07834,n007833,m,dev,Caucasian Latin
Scott_Selwood,id07835,n007834,m,dev,Caucasian Latin
Scott_Walker,id07837,n007836,m,dev,Caucasian Latin
Scottie_Pippen,id07838,n007837,m,dev,African American
Scottie_Thompson,id07839,n007838,f,dev,Caucasian Latin
Scotty_Nguyen,id07840,n007839,m,dev,East Asian
Seamus_Dever,id07841,n007840,m,dev,Caucasian Latin
Sean_Dyche,id07844,n007843,m,dev,Caucasian Latin
Sean_Faris,id07845,n007844,m,dev,Caucasian Latin
Sean_Gunn,id07846,n007845,m,dev,Caucasian Latin
Sean_Hannity,id07847,n007846,m,dev,Caucasian Latin
Sean_Hayes,id07848,n007847,m,dev,Caucasian Latin
Sean_Kingston,id07849,n007848,m,dev,African American
Sean_OPry,id07850,n007849,m,dev,Caucasian Latin
Sean_Paul,id07851,n007850,m,dev,Caucasian Latin
Sean_Payton,id07852,n007851,m,dev,Caucasian Latin
Sean_Price,id07853,n007852,m,dev,African American
Sebastian_Bach,id07856,n007855,m,dev,Caucasian Latin
Sebastian_Coe,id07857,n007856,m,dev,Caucasian Latin
Sebastian_Edathy,id07858,n007857,m,dev,Caucasian Latin
Sebastian_Karpiel-Bułecka,id07860,n007859,m,dev,Caucasian Latin
Sebastian_Kehl,id07861,n007860,m,dev,Caucasian Latin
Sebastian_Larsson,id07862,n007861,m,dev,Caucasian Latin
Sebastian_Mielitz,id07863,n007862,m,dev,Caucasian Latin
Sebastian_Roché,id07864,n007863,m,dev,Caucasian Latin
Sebastian_Schipper,id07866,n007865,m,dev,Caucasian Latin
Sebastian_Stan,id07868,n007867,m,test,Caucasian Latin
Sebastian_Telfair,id07869,n007868,m,dev,African American
Sebastian_Vettel,id07870,n007869,m,dev,Caucasian Latin
Sebastián_Piñera,id07874,n007873,m,test,Caucasian Latin
Sebastián_Rulli,id07875,n007874,m,dev,Caucasian Latin
Sebastián_Saavedra,id07876,n007875,m,dev,East Asian
Seif_Sharif_Hamad,id07882,n007881,m,dev,African American
Seiji_Maehara,id07883,n007882,m,dev,East Asian
Seka_Aleksić,id07884,n007883,f,dev,Caucasian Latin
Sekhar_Kammula,id07885,n007884,m,dev,Asian Indian
Sekope_Kepu,id07886,n007885,m,dev,Caucasian Latin
Selah_Sue,id07887,n007886,f,dev,Caucasian Latin
Semih_Saygıner,id07894,n007893,m,dev,Caucasian Latin
Semino_Rossi,id07895,n007894,m,dev,Caucasian Latin
Senad_Lulić,id07898,n007897,m,dev,Caucasian Latin
Seohyun,id07901,n007900,f,dev,East Asian
Sepp_Blatter,id07902,n007901,m,dev,Caucasian Latin
Serena_Autieri,id07910,n007909,f,dev,Caucasian Latin
Serena_Deeb,id07911,n007910,f,dev,Caucasian Latin
Serena_Ryder,id07912,n007911,f,dev,Caucasian Latin
Serge_Lama,id07914,n007913,m,dev,Caucasian Latin
Sergey_Bezrukov,id07916,n007915,m,dev,Caucasian Latin
Sergey_Lazarev,id07917,n007916,m,dev,Caucasian Latin
Sergio_Llull,id07926,n007925,m,dev,Caucasian Latin
Sergio_Marchionne,id07927,n007926,m,dev,Caucasian Latin
Sergio_Martínez,id07928,n007927,m,dev,Caucasian Latin
Seth_Numrich,id07941,n007940,m,dev,Caucasian Latin
Seun_Kuti,id07943,n007942,m,dev,African American
Severin_Freund,id07944,n007943,m,dev,Caucasian Latin
Shabana_Azmi,id07947,n007946,f,dev,Asian Indian
Shafie_Apdal,id07948,n007947,m,dev,East Asian
Shahana_Goswami,id07949,n007948,f,dev,Asian Indian
Shahar_Peer,id07950,n007949,f,dev,Caucasian Latin
Shaheer_Sheikh,id07951,n007950,m,dev,Asian Indian
Shakti_Mohan,id07953,n007952,f,dev,Asian Indian
Shama_Sikander,id07954,n007953,f,dev,Asian Indian
Shami_Chakrabarti,id07955,n007954,f,dev,Asian Indian
Shamna_Kasim,id07956,n007955,f,dev,Asian Indian
Shandi_Finnessey,id07957,n007956,f,dev,Caucasian Latin
Shane_Battier,id07958,n007957,m,dev,Caucasian Latin
Shane_Carwin,id07959,n007958,m,dev,Caucasian Latin
Shane_Doan,id07960,n007959,m,dev,Caucasian Latin
Shane_Filan,id07961,n007960,m,test,Caucasian Latin
Shane_Long,id07962,n007961,m,dev,Caucasian Latin
Shane_Lowry,id07963,n007962,m,dev,Caucasian Latin
Shane_MacGowan,id07964,n007963,m,dev,Caucasian Latin
Shane_Victorino,id07967,n007966,m,dev,Caucasian Latin
Shani_Davis,id07968,n007967,m,dev,African American
Shankar_Mahadevan,id07970,n007969,m,dev,Asian Indian
Shanna_Moakler,id07971,n007970,f,dev,Caucasian Latin
Shannon_Bex,id07972,n007971,f,dev,Caucasian Latin
Shannon_Leto,id07973,n007972,m,dev,Caucasian Latin
Shannon_Sharpe,id07974,n007973,m,dev,African American
Shannyn_Sossamon,id07975,n007974,f,dev,Caucasian Latin
Shanthanu_Bhagyaraj,id07976,n007975,f,dev,Asian Indian
Sharad_Kelkar,id07977,n007976,m,dev,Asian Indian
Sharad_Malhotra,id07978,n007977,m,dev,Asian Indian
Sharad_Pawar,id07979,n007978,m,dev,Asian Indian
Sharmila_Tagore,id07980,n007979,f,dev,Asian Indian
Sharon_Osbourne,id07981,n007980,f,dev,Caucasian Latin
Sharon_Stone,id07982,n007981,f,dev,Caucasian Latin
Sharon_Van_Etten,id07983,n007982,f,dev,Caucasian Latin
Sharwanand,id07984,n007983,m,dev,Asian Indian
Shaun_Burgoyne,id07985,n007984,m,dev,Caucasian Latin
Shaun_Kenny-Dowall,id07987,n007986,m,dev,Caucasian Latin
Shaun_Livingston,id07988,n007987,m,dev,African American
Shaun_Marsh,id07989,n007988,m,dev,Caucasian Latin
Shaun_Murphy,id07990,n007989,m,dev,Caucasian Latin
Shaun_Robinson,id07991,n007990,f,dev,African American
Shaun_Ross,id07992,n007991,m,dev,African American
Shaun_White,id07993,n007992,m,dev,Caucasian Latin
Shawn_Christian,id07995,n007994,m,dev,Caucasian Latin
Shawn_Johnson,id07996,n007995,f,dev,Caucasian Latin
Shawne_Merriman,id07997,n007996,m,dev,African American
Shawty_Lo,id07998,n007997,m,dev,African American
Shay_Given,id07999,n007998,m,dev,Caucasian Latin
Shayne_Ward,id08000,n007999,m,dev,Caucasian Latin
Shea_Weber,id08001,n008000,m,dev,Caucasian Latin
Sheamus,id08002,n008001,m,dev,Caucasian Latin
Sheena_Easton,id08003,n008002,f,dev,Caucasian Latin
Shelley_Hennig,id08012,n008011,f,dev,Caucasian Latin
Shelly-Ann_Fraser-Pryce,id08013,n008012,f,dev,African American
Shenae_Grimes,id08014,n008013,f,dev,Caucasian Latin
Shenaz_Treasurywala,id08015,n008014,f,dev,Caucasian Latin
Sheri_Moon_Zombie,id08016,n008015,f,dev,Caucasian Latin
Shermine_Shahrivar,id08018,n008017,f,dev,Caucasian Latin
Sherri_Coale,id08019,n008018,f,dev,Caucasian Latin
Sheryfa_Luna,id08020,n008019,f,dev,Caucasian Latin
Sheryl_Underwood,id08022,n008021,f,dev,African American
Shiamak_Davar,id08023,n008022,m,dev,Asian Indian
Shibani_Kashyap,id08024,n008023,f,dev,Caucasian Latin
Shikhar_Dhawan,id08025,n008024,m,dev,Asian Indian
Shila_Amzah,id08026,n008025,f,dev,East Asian
Shillpi_Sharma,id08027,n008026,f,dev,Asian Indian
Shilpa_Anand,id08028,n008027,f,dev,Asian Indian
Shimon_Moore,id08029,n008028,m,dev,Caucasian Latin
Shin-Soo_Choo,id08030,n008032,m,dev,East Asian
Shinya_Yamanaka,id08037,n008036,m,dev,East Asian
Shirin_Ebadi,id08039,n008038,f,dev,Caucasian Latin
Shkodran_Mustafi,id08040,n008039,m,dev,Caucasian Latin
Shobana,id08041,n008040,f,dev,Asian Indian
Shobhaa_De,id08042,n008041,f,dev,Asian Indian
Shobna_Gulati,id08043,n008042,f,dev,Caucasian Latin
Shonali_Nagrani,id08044,n008043,f,dev,Caucasian Latin
Shraddha_Arya,id08046,n008045,f,dev,Asian Indian
Shraddha_Das,id08047,n008046,f,dev,Asian Indian
Shreyas_Talpade,id08048,n008047,m,dev,Asian Indian
Shruti_Haasan,id08049,n008048,f,dev,Asian Indian
Shweta_Menon,id08052,n008051,f,dev,Asian Indian
Shweta_Prasad,id08053,n008052,f,dev,Asian Indian
Shweta_Tiwari,id08054,n008053,f,dev,Asian Indian
Sigi_Schmid,id08064,n008063,m,dev,Caucasian Latin
Sigmar_Gabriel,id08065,n008064,m,dev,Caucasian Latin
Sigourney_Weaver,id08066,n008065,f,dev,Caucasian Latin
Siim_Kallas,id08067,n008066,m,dev,Caucasian Latin
Silambarasan,id08068,n008067,m,dev,Caucasian Latin
Silke_Spiegelburg,id08071,n008070,f,dev,Caucasian Latin
Silvia_Navarro,id08073,n008072,f,dev,Caucasian Latin
Silvia_Neid,id08074,n008073,f,dev,Caucasian Latin
Simon_Ammann,id08078,n008077,m,dev,Caucasian Latin
Simon_Coveney,id08079,n008078,m,dev,Caucasian Latin
Simon_Cowell,id08080,n008079,m,dev,Caucasian Latin
Simon_Doonan,id08081,n008080,m,dev,Caucasian Latin
Simon_Rolfes,id08086,n008085,m,dev,Caucasian Latin
Simon_Schempp,id08088,n008087,m,dev,Caucasian Latin
Simon_Whitlock,id08089,n008088,m,dev,Caucasian Latin
Simona_Ventura,id08093,n008092,f,dev,Caucasian Latin
Simona_de_Silvestro,id08094,n008093,f,dev,Caucasian Latin
