VoxCeleb2ID,Reference,Publish Date
id08546,viSKOgmgm_A,2016-07-26
id08546,x-JHmzm2rms,2013-06-12
id08546,qRinPTFC4D4,2015-10-06
id08546,6j9tzZ-fb9I,2012-10-18
id08546,ryrgpnA9xlY,2015-07-01
id08546,LnBU80-DrT4,2015-03-18
id08546,21XJV5tWMAw,2012-12-03
id08546,qx5isbX4vcI,1800-01-01
id08546,EDrjxKQ-1L0,2015-01-22
id08546,bTrJGatyR1M,2011-02-12
id08546,yGVTAAFfers,1800-01-01
id08546,TGhb4vpnKjQ,2014-01-24
id08546,IpyqXgYF9ok,2012-09-13
id08546,kM8jSeLy0fU,1800-01-01
id08546,e0Zc-rRqfr8,2016-06-18
id08546,qKPh66ol7FE,2009-04-13
id08546,RUBO-vioH3c,1800-01-01
id09189,PbPp_wBuPZo,2012-10-12
id09189,I4yuuIRlsWM,2012-10-13
id09189,VUuyY0fljeI,2013-03-01
id09189,2TTQWp-Bkp8,2012-10-12
id09189,mkNYhFmeroQ,2008-11-21
id09189,RGx8GVptlBY,2012-10-11
id09189,C8TGYfyRjKw,2013-12-05
id08521,2XKA_Bavi4w,2015-09-27
id08521,coWeRS9vxRU,2011-02-21
id08521,3Kg5EFyKf0U,2015-09-04
id08521,VGRrcIqBqtM,2015-10-08
id08521,cRZTw8RTizI,2010-10-02
id08521,kmby2nKMXm0,2015-09-24
id08521,0J7F6o79TVY,1800-01-01
id08521,YYJR3vN1pAU,2009-05-18
id08521,PHP53k1BRpw,2015-02-02
id08521,KCcjZZUfFCQ,2014-10-10
id08521,5LXq8seJw4Q,2015-01-24
id08521,RdLtdNx_Ne4,2015-11-06
id08521,to0x4f73VOA,1800-01-01
id08521,nJeSwudCEds,2014-11-24
id08521,qLxh1WT0LMU,2015-09-08
id08521,41ofSy91yzM,2016-01-30
id08521,2mnojFKR-lA,2015-09-15
id08521,Wu3J0l64D8E,2015-09-14
id08521,VlNk1L_P90c,2016-10-25
id08521,k2p-DlcVeCY,2015-09-09
id08521,wQLlWjSBT8E,2014-04-28
id08521,LPTh2E2XnSY,2014-10-08
id08521,m5ODg5gdB_4,2015-09-13
id08521,iiftniBMUlg,1800-01-01
id08521,1X-5m7EIuWc,2015-09-08
id08521,sAwZDIGs3gA,2015-09-16
id08521,xk7AVDgty1U,2015-09-09
id08521,hCqxx6ClWjk,2016-03-20
id08521,qjWbbfS5OYM,2014-10-05
id08521,mpLgYJ9lnWQ,2014-09-10
id08521,PueSOqBEVVs,2014-09-16
id08521,N4oI8Ul5wmQ,2014-09-24
id08521,cg3q69GOscQ,2015-09-12
id08521,t2bdmyOt67Q,2015-09-07
id08521,uaCnHHkXl3w,2015-09-17
id08521,o7nFi1ajhVY,2015-02-01
id08521,EuyQC9Bs07A,2008-03-23
id08521,E725nuT0DBw,2015-09-01
id08521,PsXXVe6iMhA,1800-01-01
id08521,rgD2wqHIXpE,2011-09-14
id08521,Z9StxLc6w04,1800-01-01
id08521,iL37rPDoOsY,1800-01-01
id08521,KPnyYej3e5E,2014-11-12
id08521,CQFtED1BDNM,2015-09-12
id08521,sPxwCTRgwDs,2015-09-29
id08521,5udBZFXlX0Q,2011-05-24
id08521,lpKyf0gkTZs,2015-09-11
id08521,FDpbg_piSN4,2015-09-01
id08521,1X4FUfxHBHw,2015-05-22
id08521,qHiLHhVxEzI,2015-09-02
id08521,4IAOmFUh-jw,2015-11-06
id08521,c1Yr4Dy_cp8,2015-07-13
id08521,fFBWhIxMaaQ,1800-01-01
id08521,9nvXikX6dlo,2015-03-23
id08521,9fZPlfGLnsg,2015-09-20
id08521,rcE3HMbMf7w,1800-01-01
id08521,4Xn_aOG2r1o,1800-01-01
id08521,KicaAnPjXGY,2015-11-15
id08521,sf1ZrY-NWSw,2014-09-10
id08521,pwdUW0rEuaI,2015-09-23
id08521,eS6xIkzNnSI,2014-10-13
id08708,gijaWwXOxwA,2007-03-28
id08708,G7ShNKsRAkU,2010-05-22
id08708,KoF8Hi7vjVI,2012-10-22
id08708,AV1m9Bwkzs8,2014-03-17
id08708,ohA9zctuxAw,1800-01-01
id08708,wbyfp_y3vyQ,2014-06-10
id08708,E6MarbnuJqo,2015-07-31
id08708,GyRgWe2y3DE,2013-04-07
id08708,OyjPQu-Tsdo,2007-03-13
id08708,UFUVvZlVUNQ,2016-08-04
id08708,v7QIEj3nzZY,2016-08-04
id09218,UlCz9KOcvo8,2011-04-15
id09218,liDiH_J_zZ8,2007-08-29
id09218,HVLFlvW5jd0,1800-01-01
id09218,Z19hmwzeXhg,2007-04-24
id09218,2RSi0VApbp8,2013-08-03
id09218,DKU1lNPg6EY,1800-01-01
id09218,m5f6g32Ziaw,2007-07-28
id09218,QrrGPVYFoK4,2014-04-25
id09218,g8zy1mW1QHI,2009-02-09
id09218,OBgRrfmFOlM,2015-06-21
id09218,WgTLnV6BcDY,2007-07-08
id09218,TSvDNDv547Q,2016-08-10
id09218,Tc4w_QRu6Ss,2015-09-28
id09218,6ob52bSYnuc,2013-11-02
id09218,B4ZLhWMsPos,2009-02-17
id09218,V_SD5BwtKHE,2013-08-05
id09218,MZnzoZGzaS8,2013-11-21
id09218,lJCGh7fwzk8,2007-09-22
id09218,aDorKauytkU,2016-08-12
id09218,rJ4lUBbXNxc,2013-11-21
id09218,vwXOZE1oqss,1800-01-01
id09218,2Bwe6umntSY,2009-02-09
id09218,IdWz1-cfvFI,1800-01-01
id09218,rThWjGq0OfY,2009-02-09
id09218,0Zq7DDDeapQ,2017-03-30
id09218,Yt7LDzvlXug,2008-05-22
id09218,00-qODbtozw,1800-01-01
id09218,7LTa1nqfVlA,2013-11-20
id09218,Kj6MeGF-tSA,2007-09-08
id09218,manNOygGMR8,2013-08-20
id09218,XMJIhKf54JI,2007-07-12
id09218,uvkBzuYzC48,1800-01-01
id09218,kL9nzZQyCw0,2017-05-02
id09218,cjJvN37ApmE,2009-02-09
id09218,ry143rftQfQ,2007-09-04
id09218,y1ehASv0JJ0,2007-09-07
id09218,yekn0NHsvqw,2008-08-01
id09218,2WwEyi3pLq8,2009-07-01
id09218,iErO9MZclDc,2007-05-31
id09218,LMyAXnxo3FQ,2009-03-26
id09218,KCsWcYPb-n8,2007-09-05
id09218,mFlcJQ3Q0hU,2009-06-18
id09218,03r_s-elmjQ,2007-09-26
id09218,zSl0-GmL_uQ,2007-06-16
id09218,vYifV2qdVgA,2013-08-06
id08971,rxWaUgHAjCI,2008-04-26
id08971,hOcw12E6yDs,2012-07-31
id08971,rrF_CpK4Tgk,2015-07-21
id08971,MDl1lmoaXHo,1800-01-01
id08971,hiPu8Z-vwpc,2012-06-13
id08971,MHa7fTq9BOc,1800-01-01
id08971,X3XwiMVt3n0,2015-07-21
id08971,_jJXV8tLGpA,1800-01-01
id08971,4OQ8FNaHKgA,2016-07-21
id08971,_3rBMtIGJWg,2015-07-21
id08971,7WQro3lX7II,1800-01-01
id08706,i2wHUBndLM8,2015-04-27
id08706,CVfcu_VxIkc,2013-10-30
id08706,eSd1E5HBGlc,2015-04-18
id08706,t5crCEox7qU,2013-10-31
id08706,XYRRZbp4ljA,2016-04-18
id08706,FWc2eFYKh4I,2013-05-10
id08706,nWl7d37c7oE,2015-08-18
id08706,fPB5DBqiQvw,2015-04-30
id08706,1WS2swnlK8M,2015-03-29
id08706,Rfc5vl6WThs,2015-05-09
id08706,KtCFj1xWuqk,2010-05-07
id08706,iYVqfHj11tw,2015-12-07
id08706,Qv4syO0UmOw,2015-08-19
id08706,fPzQAlcSYiU,2016-05-22
id08706,WdpaI8_YkA8,1800-01-01
id08706,E1pL0kzUhnQ,2014-09-22
id08706,qBLO1EUCWIs,2016-10-21
id08881,CITulU621-U,2016-12-02
id08881,A8TUWag-9kY,2017-02-21
id08881,wIPUQIv0KkU,2011-12-21
id08881,PuEqN6MqWNg,2016-12-05
id08881,sknE_dkpsWM,2017-02-11
id08881,PUHqLMcD6Tk,1800-01-01
id08881,Lmx_aQNRv0Y,2017-03-02
id08881,sFRNWhuL9OQ,2016-11-30
id08881,T7mIl8VrxLw,2017-02-22
id08881,gf-3OMJt--0,2013-06-11
id08881,Y9NW-1DrKAQ,2016-03-01
id08881,NHkJA76fdRU,2017-02-25
id08881,iase72BHBTs,2017-03-03
id08881,JC9QMm0h6pk,1800-01-01
id08881,SPJVlNqGnTM,2016-12-01
id08881,8L9EZ91kJZg,2009-03-03
id08881,IG78WfLS1ts,2016-11-30
id08881,H0Q2gADWJlU,2016-03-06
id08881,y0pSKuceBeM,2017-02-22
id08881,5_nOW9d_SDQ,2016-03-03
id08881,dkHrtezpz0E,2014-08-30
id08783,HeNqDOEys8A,2015-07-14
id08783,mg60EQku6Tg,2008-04-14
id08783,5VCCbVV8xRY,2007-11-04
id08783,5EaN6Db4nyg,2008-09-23
id08783,LF1wPk1szUY,2015-02-25
id08783,jQ3Xy_mxG2I,2012-10-25
id08783,ipVLpd6aElU,2015-04-02
id08783,hTVYknJb06k,2012-05-01
id08783,NrISL1Bx3cw,2012-08-14
id08976,CQFZ-QyXUKA,2014-12-08
id08976,paqyS-SV3VM,2012-12-31
id08976,WA3NC_WMJEk,1800-01-01
id08976,atcX55SspLA,2013-01-01
id08976,wN5j1kEcl8E,2016-01-08
id08976,94p5XxXD3Ak,2012-12-17
id08976,GIn0bl8diBo,2016-01-12
id08976,rRbr8o1N5kI,2012-01-07
id08976,RSPmA29_pyc,2015-12-08
id08976,FXKVYCMr2Dw,2011-11-11
id08976,J_gAWv_pCYM,2016-03-03
id08976,Vpsx472WqQQ,2010-10-21
id08976,Rztr2jvme2U,2013-01-04
id08976,MAmsBGl5xIU,1800-01-01
id08976,n0do4qzdsLY,2012-07-02
id08976,NY1Ce59UN7A,2013-01-04
id08976,lPQimb3tVpY,2013-11-12
id08976,sYhNBfLoyfM,2010-10-04
id08976,Z0RT_e8g7D8,2016-06-02
id08976,tTg8iTXMCf4,2010-01-04
id08976,PrzP2YdYa-Y,2011-04-11
id08976,_Rr_HV2w31g,2012-10-04
id08976,EZMgPFk64YI,2015-11-18
id08976,FIs3vxheMe0,2012-10-21
id08976,KsCSkvqHvao,1800-01-01
id08553,Vx235MLH8Z0,2016-09-05
id08553,6k88mkJSF7k,2014-11-11
id08553,eiePmLMx-Xc,2014-01-25
id08553,pCn_9XEiwLw,2017-05-03
id08553,008gxy1A0xs,2016-03-05
id08553,STdR57EwCD4,2016-09-05
id08553,uRdqyostIuo,2014-03-09
id08553,q2Dn6BcTtio,2016-04-13
id08553,dIe2QFmoHJA,2016-03-28
id08553,qLNvRwMkhik,2014-01-25
id08553,jIA7NWRF3_E,2014-02-20
id08553,W1dSyPGxioI,2016-11-04
id08553,Wju6zcV6wGw,2014-01-25
id08553,0BR4Yy50dBs,2015-12-04
id08553,7AT2jHJb6-A,2015-05-17
id08553,CbbrAFwCv4I,2015-09-15
id08553,h7keB6RljWw,2014-02-10
id08553,1o0CODMtVcM,2007-11-07
id08553,5UEzwCaXZtE,2016-09-06
id08998,ufT-TaDvW-c,2011-10-22
id08998,U2LFGaN7a8o,2012-06-01
id08998,0gRAQYi6LsM,1800-01-01
id08998,BmRe7-43BzY,2013-01-25
id08998,Cx3D532g6G4,2011-11-12
id08998,Vuk-8fNA6ns,2011-10-22
id08998,1zt5JNRQOyY,2017-03-25
id08998,mGQIFAZ2Ago,1800-01-01
id08998,3A8Hh0pymc4,2012-05-18
id08998,ISAV4--a3_I,2009-02-12
id08998,nU3bvAQhO24,2010-05-26
id08998,eIBI1bFDaUY,2013-04-03
id08998,uCWQi-jaurY,2008-06-16
id08998,EtFFIBVFL7o,2014-05-15
id08998,X6lHz5-8pAU,2012-06-07
id08998,kherRsOq2wk,2012-06-10
id08998,7xpslixoGfk,1800-01-01
id08998,4a-BfRzw0UY,2013-09-10
id08998,Dky7NhVBWP8,2010-11-11
id08998,2R2qvZ3k8Tc,2017-03-22
id08998,yIAywU_VUpo,2011-03-22
id08998,hIdA7QK9jQg,2013-10-10
id08998,xOABx6VdaE0,2011-09-19
id08998,OOP9Gs3rb7w,1800-01-01
id08823,nZBLYnqnPMQ,2016-05-13
id08823,WqZAgCRsHOc,2014-01-27
id08823,KmvrjqggAQ0,1800-01-01
id08823,_0VpIVsdzp4,2015-11-29
id08823,81rsy_P_GbM,2016-05-31
id08823,Y8uRxuJWmMY,2016-06-05
id08823,7eLxLzVNV5I,2015-12-11
id08823,hWKa2Lxa0FA,1800-01-01
id08823,yDKYJAGz5_g,2009-09-16
id08823,aMujSZsgTEU,2015-06-09
id08823,ZexwPaErP_s,2014-01-26
id08823,31aTbB84wiE,2015-06-12
id08823,VR9vGTnmWpk,2016-06-02
id08823,BdxNUrlhbpY,2014-01-25
id08823,aRZKZas9EeQ,1800-01-01
id08823,uXblfaBYWV4,2014-01-27
id08823,MOtwukXIvrY,2016-06-06
id08823,Eq0cVN8r7LQ,2016-05-23
id08823,jToeq95fcmo,2010-04-16
id08823,8Cpos8E3aYw,2016-06-02
id08823,iiXhbjyQZyA,2011-12-06
id08823,hI0Ub8WoCro,2016-06-02
id08823,oG_D8mYeUtY,2016-06-05
id08823,3f1toScHS94,1800-01-01
id08823,n9wcQryg1e4,1800-01-01
id08823,6tH5a7P1J0U,2011-12-06
id08823,4zt7psONZ7c,2011-12-06
id08823,blWrLM-9bjg,2016-06-04
id08823,AK5w7FUH2Uw,2016-06-05
id08823,jgaxisX4cYs,2016-05-31
id08823,UoVCvsxolZY,2016-06-02
id08823,3nwbHIAUSe8,2016-06-04
id08823,OwhmgxALGoU,2014-01-26
id08823,8wc1TmiUYiw,2016-05-31
id08823,qC00SZYK4uo,2014-01-27
id08823,1awKYu5lpnM,2014-01-26
id08823,GI0BzK6B4uA,2016-05-31
id08823,kqubT5Sbhgo,2014-01-25
id08927,arlM28oRvvE,2011-12-01
id08927,yMoI6_VzNhk,2013-12-27
id08927,Gnx3Lig9Vz4,2014-01-31
id08927,l7ri22fgwhU,2012-02-17
id08927,GQxoMIN60uE,2012-01-09
id08927,liPFKU-Ys2M,2012-02-16
id08927,1GZumVxQID8,2012-01-09
id08927,_js6H49tw54,2015-06-25
id08927,y8Soh8hkw30,2012-01-11
id08927,gvpksjdzn8s,2017-01-22
id08927,G8Zd1ViSEcw,2011-10-07
id08927,szZn9C2A-Rg,2011-10-07
id08927,iR1g42tcsTo,2012-03-03
id08927,IK9FOGzBfjM,2015-10-17
id08927,BsDofqLk4E0,1800-01-01
id08927,gqDDO5_qLJE,2011-05-11
id08927,mGcghEN95_0,2015-03-12
id08927,XrbDNJIOpC4,2017-04-26
id08927,OBoFXPvO3_I,2015-04-20
id08927,FBBkQZ2msDU,2012-02-16
id08927,jZKgqpY5bsw,2012-01-16
id08927,2c_VTJinmX0,2011-03-19
id08927,Jq-GE8HA2So,2014-02-27
id08927,IdPxtrRJsIs,2009-10-01
id08927,AD3cdhZThKY,2011-07-11
id08927,ezW2D9ZE-ug,2016-02-27
id08927,HmJcnaMdCrc,2010-10-29
id08927,bkdk2cHM90U,2011-07-11
id08927,StEAryEzGk0,2012-05-24
id08927,jCy35sFLxB4,1800-01-01
id08927,PvoxSkjvqsI,2012-05-13
id08927,CytstBOKs-Y,2012-02-16
id08927,LJ-FjmdPGqM,2015-06-10
id08927,l0OIu7rSwrI,2013-12-07
id08927,SK5t2o_zCYc,2012-06-09
id08927,AUBTwybYGKg,2012-05-21
id08927,TBdVQYzBzSQ,2011-12-20
id08927,m25QJ2grBDs,2011-06-16
id08927,KDRrrh0ndGc,2012-05-21
id08661,Poj1vo4IK-s,2011-06-23
id08661,KaRXgDkVV0s,2014-10-01
id08661,A9ifqwErxY8,2014-04-18
id08661,ZR6mIEixsP8,2010-10-01
id08661,OU_QlI9O_hU,2011-06-21
id08661,7CCvNxe4Fd4,2014-08-25
id08661,wpDSWil4HNM,2017-04-03
id08661,y-R5AQjXJxY,1800-01-01
id08661,zXYtAadzOXk,2013-07-28
id08661,yhb5M-uFu-k,2010-03-18
id08661,Zd1HEX6btd0,1800-01-01
id08661,0kZaDc3rpHo,2013-12-21
id08661,_5pPArEnRvU,1800-01-01
id08661,rKCcItRYuqI,2010-02-25
id08661,6yHbc5Fbnb0,1800-01-01
id08661,XTfUFwr66LA,2017-02-17
id08661,lUsisG7ry2g,2007-01-26
id08661,cPvqaGf4Hcc,2014-07-19
id08661,gNBH0QOhUfc,2011-07-12
id08661,eVPFGZY5S7o,2009-08-28
id08577,7qjRAUWK6q0,1800-01-01
id08577,d6f9yM-tRhU,2016-03-17
id08577,FUZobMtTCiA,1800-01-01
id08577,ooTgtbNHB2A,2016-03-15
id08577,zVSqG9ydk4I,2011-08-24
id08577,C6fuSWFIGVg,1800-01-01
id08577,HcDrr1dZF58,2015-09-21
id08577,Ubq4myel_rU,1800-01-01
id08577,IVZ7Zhwrb6A,2014-11-11
id08577,ZmTPE7Ti9kI,2011-08-24
id08577,7S791n-6jNs,1800-01-01
id08577,pDvmxx5-R5w,2016-03-22
id08577,dV7mtyJB6vM,2016-02-05
id08577,5fD8-3GIjJI,2015-09-23
id08577,vcz_E10AEQ8,2016-11-07
id08577,mdytLwPeUbM,2015-11-12
id08577,DnUJOe0uv18,1800-01-01
id08577,9rRdY2ggO-4,2015-06-24
id08577,trLbBJ2q500,2013-06-03
id08577,9MohNxgRP1Y,2017-03-12
id08577,3Lf9suk9HTI,2015-10-16
id08577,i9Go8tUIMu4,1800-01-01
id08577,R2TkodzUbog,2016-03-14
id08577,qlYHGYGi-W0,2014-03-19
id08577,NSPSTuDeieU,2011-01-13
id08577,SmhwVoVGHRU,2015-10-14
id08577,Au1sHUKvhso,2017-03-25
id08577,B90Wzvs1kGo,2015-10-09
id08577,mNzj3fzGYGc,2016-02-05
id08577,ClKTCMm-hPs,2012-05-14
id08577,gfrAIGCd6As,2015-10-09
id08577,20P3hWd5Sls,2014-08-07
id08577,DxBmD8HMses,2016-02-05
id08577,O8wTd-8xTCk,1800-01-01
id08577,7ik9jhiw5hE,2011-08-23
id08577,WBYoy-djRaE,2016-02-25
id08953,bvzJNATgSl0,2017-05-15
id08953,kI5rditLUaI,2013-09-09
id08953,Gwkw7iwWVQM,2012-06-16
id08953,iPXQ4EEVaSI,1800-01-01
id08953,295lxUn6TBA,1800-01-01
id08953,LIqsO6PZRhE,2011-09-23
id08953,ziK8Z-CHTJQ,2016-06-13
id08953,tFgiOb1lXCE,2015-06-14
id08953,wAdRnd_Vmgc,1800-01-01
id08953,b8tfDBLzsN4,2013-09-22
id08953,r_JHrtXlAcE,2010-03-25
id08953,8LoRJE7O6Xg,1800-01-01
id08953,5x2cxI-l8XU,2013-08-25
id08953,sVthf8brzK8,2012-05-03
id08953,843yoERGRN4,2016-11-23
id08953,LCw5GXa52s4,2013-07-12
id08953,JtCGzGSs9yg,2014-11-07
id08953,hCQ0rgTlhoE,2014-02-04
id08953,5k8sUCy11bU,2010-09-14
id08953,xCYxdRvg8_k,2013-09-16
id08953,_kyBoLNt5H0,2015-06-13
id08953,Yt8kFkq44yA,1800-01-01
id08953,8PMAY0e6iec,1800-01-01
id08953,IMYteI8CBBc,2016-12-07
id08953,6ahyCL5nKMc,2012-09-14
id08953,hc20VNx7fT0,2013-09-08
id08953,fNIbZ_8aQ1I,1800-01-01
id08953,7DNpQP9Y7fM,2010-06-12
id08953,fLEIJYEJOqw,1800-01-01
id08953,VCka3TzeQ6s,2015-07-14
id08953,oVDgdWUTpnU,2014-12-09
id08953,dctYHZenOVc,1800-01-01
id08953,L2y_E_O6uoI,2017-02-23
id08953,yOvMhw3Pu78,1800-01-01
id08953,wI-13Iod7kE,2012-06-17
id08953,hQMzJd_I6ko,2015-03-29
id08953,1X26RX6WNoY,2013-09-15
id08953,_oGdz7tGCuQ,2013-06-25
id08678,v-6IKKGUB5o,2009-07-07
id08678,Fs7PDoeqkFE,2014-04-07
id08678,GLqoVcPHQfE,2007-12-02
id08678,y8Nkf429tPE,2007-12-02
id08678,ZsEtoEj98vs,2016-04-30
id08678,cLeaS_bu7tU,2015-08-20
id08678,fo5XTtL8ikM,1800-01-01
id08678,eJDEPVL0iLI,2016-10-18
id08678,rweu6dTbjtI,2012-12-17
id08678,VMpyJIf_tNM,2012-05-08
id09125,rkS9CqT6HVQ,2014-01-30
id09125,NStKfoLwQxI,2007-02-08
id09125,iL4OZ8FqX-U,2010-01-21
id09125,qyv-n609f2A,2013-06-01
id09125,AmemSxOEIX8,2017-03-20
id09125,M1C19vWqbTk,2013-09-11
id09125,snCg68quD7A,2008-03-24
id09125,Od4qT7z9v5k,2017-05-24
id09125,6ny_rlda9sQ,1800-01-01
id09125,3gEhfNoe10c,2014-07-30
id09125,BUYRbMNBLKU,2009-10-04
id09125,maJV8eXAV3c,2010-02-17
id09125,kWFQUP-eVm0,2013-01-11
id09125,JJaIiyQmDuA,2008-01-25
id09125,NCvEOb8BvAk,1800-01-01
id09125,X1wYr42344g,2017-04-04
id09125,Y4Vyz_F8nzs,1800-01-01
id09125,WqFk_Jva2Ic,2013-05-30
id09125,7XMWTVwWye8,2013-05-21
id09125,BDuMlH3lBks,2010-02-23
id09125,3BF08hwivCY,2010-02-15
id09125,FcCyja76fLA,2009-01-29
id09125,mok8MN3S120,2013-08-24
id09125,1Egz0Xiaf9U,2008-07-29
id09125,clsl1L4IX7E,2017-04-09
id08860,90gro9XvGMo,1800-01-01
id08860,bboQ0Qp1XHY,2016-02-28
id08860,d50C-AdFXQc,2016-11-16
id08860,Evay3IeYXNE,2016-02-24
id08860,9-yxn-I4_8Q,2016-03-29
id08860,XlX_Smv9gjU,2016-08-31
id08860,8a-u38fWLeo,2016-02-24
id08860,AvqMp650OMg,2012-11-17
id08860,YFOo32RC1mk,2016-11-16
id08860,_Nh19nZbhok,2016-05-04
id08860,t9Dk60H6zIs,2016-09-02
id08860,Mr54IyMYkQE,2017-01-27
id08860,WHmVEI-MySc,2017-01-26
id08860,_RSF-xVsGGk,2017-02-08
id08860,4B5SCPaOIi4,2016-05-09
id08860,w_l1UVq8cuM,2016-03-20
id08860,nAWVEcILLJk,2007-11-05
id08860,FjQZpBTiqdk,2012-07-17
id08860,91CgpxOOAjg,2017-02-08
id08860,5y_GhN2Wd-o,2015-07-21
id08860,0rHzqVgjrro,2016-08-31
id08860,MSmQJxGVDus,2017-01-27
id08860,Hf9dhydFRh8,2016-07-13
id08860,ixKK3091zZk,2016-06-26
id08860,ITHo-unBPxw,2016-05-05
id08860,x4OwJOVi0ec,2016-02-25
id08860,k3FFDyNqlyM,2016-09-09
id08860,iRTR8Jjtrn0,2015-10-16
id08860,YzEcnq6eFcM,1800-01-01
id08860,PnBtNO2JIGk,1800-01-01
id08860,ahn79ORR10I,2017-03-02
id08860,Kd6FCkGCrzA,2017-01-25
id08860,y_o_zt_WlTs,2017-01-26
id08860,BM4-tHvaxEI,2016-08-31
id08860,4BuoPytCCHs,2016-11-16
id08860,QZzhQFe8Osg,1800-01-01
id08860,z7HfTQBkR0o,1800-01-01
id08860,l0akxaZGXeY,2017-01-27
id08860,l9KgaJxLY-c,1800-01-01
id08860,yiEpaYhm97Q,2016-09-01
id09015,RoBiXMN02Ac,2011-02-25
id09015,Aot4K3RN_LU,2012-02-06
id09015,ON9AkQE7FcA,2015-05-07
id09015,SzCvpMd1AGk,2013-05-22
id09015,N2omF_hdr74,2012-03-12
id09015,UgLC5CYzR0s,2015-08-27
id09015,AZrtEsUDt2Q,2009-06-01
id09015,vRMXU1bLPNA,2011-03-19
id09015,hOtnVtJe4uc,2011-02-24
id09015,wQLlJGcfenw,1800-01-01
id09015,NHIbJbCN9QY,2012-10-12
id09015,2BupVrnmFL4,2013-03-24
id09015,vHoPGmRvHRA,2011-03-05
id08525,xv9R10K7SDs,2012-01-21
id08525,8yGcUY_1p_I,2011-02-12
id08525,5biDDacjfLw,2014-06-09
id08525,M9GioZWdc2g,2012-01-01
id08525,H4GMba-4YKY,2014-04-02
id08525,pRd39N0sxTc,2012-01-01
id08525,s_lVVf001Hw,2014-05-06
id08525,sg6aFMrM1Oc,1800-01-01
id08525,Gr4JBvRagVo,2012-11-23
id08525,mp25mAkG5hQ,2010-02-14
id08525,druRPjM6u-c,2009-06-07
id08525,cjfEO9yjoKU,2015-01-28
id08525,4ieJ95f_lHw,2013-01-01
id08525,Up01inSPyK4,2014-04-28
id08525,AkG8BEcVqTA,2014-01-14
id08525,odzbDeK9AdM,2008-11-15
id08525,9WTNhKzXv7k,1800-01-01
id08525,sXEUPzDUlUg,2008-05-20
id08525,x36RP-GPEKg,2011-08-06
id08525,KcxDJvYO9lo,2011-11-23
id08525,dSWjjAvLiCE,2014-04-28
id08525,19qLAF1RsVk,1800-01-01
id08525,fjAfp8EWO14,1800-01-01
id08525,1V01sdykwKg,1800-01-01
id08525,Ej_hBJQm5-A,2010-12-14
id08525,i-gsMyyLdXk,2014-05-06
id08525,FKtiXm-Y8FA,2010-09-05
id08525,wZceLGCWwWg,2013-10-04
id08525,kUWxQN9Gmj0,2011-12-11
id08525,8wFxa8MyUgc,2012-04-03
id08525,mw3wf4vUiao,1800-01-01
id08525,9RJH35sW8Os,2012-04-10
id08525,g_I4KvaK3rw,1800-01-01
id08525,3iNsukYsjd0,2010-12-07
id08525,KkG0CXtphvI,2015-04-05
id08525,QzyQS9HJA9U,2009-11-01
id08525,TmWRTW6fvPg,2014-03-18
id08525,gdFGObDGUk0,2010-02-09
id08525,NdjMen4GFDY,2011-12-16
id08525,767SHBKDFj4,2012-01-15
id08525,1NpFqKgr8Ys,2010-04-03
id08525,0euU2ogoYek,1800-01-01
id08525,pqN6d3ZvQp0,2006-05-09
id08525,a-D_napWOow,1800-01-01
id08525,moSYDfWTGOg,2012-08-15
id08525,FgPGxVl1aik,2010-12-12
id08525,vNrAPHFsBRQ,2015-10-31
id08525,MoRYnOsZGR0,1800-01-01
id08525,aMt-ulvpwUE,2013-02-23
id08525,86UeoNOnWAM,2016-11-16
id08525,BIddtUnFIgs,1800-01-01
id08525,3Qv6bnjaWcA,2014-09-29
id08525,QH8aHIQgOW4,2011-12-31
id08525,UO3gG2cgi38,1800-01-01
id08525,_vFBic89Rdg,2014-01-28
id08525,_Q-_pn5tEIY,1800-01-01
id08525,Pj1xqI0idbQ,2014-04-08
id09013,tDBD_P8BWOE,2012-10-03
id09013,9KfleFvo9Aw,2014-06-19
id09013,AUOp9-EyoWA,2015-05-20
id09013,DsUNhNlXTCA,2012-06-22
id09013,KQOW51oxJ6Y,2013-05-30
id09013,jSehSURrZ08,2014-07-29
id09013,sVFPXHxLQXQ,2012-05-25
id09013,u39YfWkipAU,2014-04-28
id09013,_G9rNJ3VczU,2014-09-23
id09013,YrEHN0kXKy0,2015-03-26
id09013,biUkjzRpweg,2011-02-02
id09013,iHyR_6n-V1g,2012-08-24
id09013,HAyTeCaeZWw,2016-03-08
id09013,jSOWEYgcm8k,2012-05-25
id09013,NkfO7C58SxU,2012-08-11
id09013,OZBowl5EmyI,2014-07-29
id09013,fqLQd5IfMcA,2013-06-20
id09013,gIxuaEaPCHc,2016-03-24
id09013,H9B4HjLxlOk,2016-11-12
id09013,k3VoSsKR3M0,2014-11-15
id09013,qkirBhhlliU,2017-03-25
id09013,cgoLFVlp9mU,2015-04-28
id09013,cd9RhU-oG3g,2017-02-04
id09013,B0r2kBo0DJM,2015-04-18
id09013,Ofwy6Hdudps,2017-03-03
id09013,gsRC1BsqS50,2015-03-26
id09013,7UAHYw3FrxI,2012-07-07
id09013,pYF9HHYxI7s,2012-08-12
id09013,pkWMb7ODDl8,2012-07-20
id09013,Ukehbelmjq0,2015-03-28
id09013,23tFyoIn-cU,2012-10-19
id09013,jQugLVl_F4s,2013-06-20
id08938,Tza5wEVSwDg,2010-03-24
id08938,Po2epV4evWY,2010-01-04
